lat_cluster,lon_cluster,temperature_avg_min,temperature_avg_max,temperature_avg_mean,humidity_min,humidity_max,humidity_mean,temperature_max_max,temperature_min_min
38.2,-111.5,1.3400000000000003,1.3400000000000003,1.3400000000000003,53,53,53.0,4.4,-1.72
38.2,-99.1,32.245000000000005,32.245000000000005,32.245000000000005,67,67,67.0,37.71,26.78
38.2,0.2,11.375,11.375,11.375,50,50,50.0,14.52,8.23
38.2,50.5,33.67,33.67,33.67,22,22,22.0,40.3,27.04
38.2,162.7,0.2999999999999998,0.2999999999999998,0.2999999999999998,35,35,35.0,4.68,-4.08
38.3,-143.9,-14.96,-14.96,-14.96,41,41,41.0,-8.91,-21.01
38.5,-166.0,33.02,33.02,33.02,37,37,37.0,37.55,28.49
38.6,1.0,-1.985,-1.985,-1.985,63,63,63.0,3.77,-7.74
38.6,46.4,42.925,42.925,42.925,76,76,76.0,45.17,40.68
38.8,-143.1,31.72,31.72,31.72,99,99,99.0,35.86,27.58
38.8,-53.6,22.665,22.665,22.665,59,59,59.0,24.67,20.66
38.8,-52.2,25.35,25.35,25.35,84,84,84.0,27.59,23.11
38.8,179.1,-12.565,-12.565,-12.565,39,39,39.0,-10.87,-14.26
39.0,63.0,6.28,6.28,6.28,53,53,53.0,11.58,0.98
39.0,91.8,16.240000000000002,16.240000000000002,16.240000000000002,76,76,76.0,19.76,12.72
39.1,62.6,30.24,30.24,30.24,41,41,41.0,33.08,27.4
39.1,146.7,38.22,38.22,38.22,20,20,20.0,44.73,31.71
39.3,-174.6,9.99,9.99,9.99,94,94,94.0,17.34,2.64
39.3,-23.0,13.37,13.37,13.37,97,97,97.0,15.77,10.97
39.4,87.0,40.225,40.225,40.225,74,74,74.0,44.76,35.69
39.4,162.0,36.78,36.78,36.78,98,98,98.0,40.26,33.3
39.5,-145.4,9.53,9.53,9.53,90,90,90.0,12.7,6.36
39.5,-140.7,-7.445,-7.445,-7.445,54,54,54.0,-3.05,-11.84
39.6,112.9,27.955,27.955,27.955,66,66,66.0,32.48,23.43
39.8,-145.5,30.085,30.085,30.085,73,73,73.0,33.78,26.39
39.8,-3.1,-10.11,-10.11,-10.11,52,52,52.0,-3.4,-16.82
39.9,162.4,-2.55,-2.55,-2.55,44,44,44.0,1.1,-6.2
40.0,-37.7,39.985,39.985,39.985,76,76,76.0,45.29,34.68
40.0,-5.5,-1.685,-1.685,-1.685,25,25,25.0,2.05,-5.42
40.1,-18.4,39.235,39.235,39.235,29,29,29.0,43.71,34.76
40.3,-55.4,8.805,8.805,8.805,63,63,63.0,13.12,4.49
40.5,-171.5,43.03,43.03,43.03,76,76,76.0,46.62,39.44
40.5,-140.5,33.99,33.99,33.99,21,21,21.0,39.68,28.3
40.5,9.4,27.51,27.51,27.51,59,59,59.0,32.07,22.95
40.5,148.1,-2.225,-2.225,-2.225,17,17,17.0,3.7,-8.15
40.6,-154.6,32.06,32.06,32.06,19,19,19.0,38.34,25.78
40.6,-65.5,5.24,5.24,5.24,40,40,40.0,8.09,2.39
40.6,6.3,-10.965,-10.965,-10.965,96,96,96.0,-4.76,-17.17
40.6,8.0,-2.515,-2.515,-2.515,86,86,86.0,2.52,-7.55
40.7,-35.9,20.825,20.825,20.825,22,22,22.0,25.24,16.41
40.9,-179.7,-0.29,-0.29,-0.29,19,19,19.0,3.96,-4.54
40.9,-133.3,-10.0,-10.0,-10.0,45,45,45.0,-6.42,-13.58
40.9,-29.5,29.35,29.35,29.35,73,73,73.0,33.47,25.23
40.9,78.7,26.74,26.74,26.74,82,82,82.0,32.74,20.74
40.9,103.3,8.77,8.77,8.77,50,50,50.0,13.32,4.22
41.1,-148.0,33.545,33.545,33.545,54,54,54.0,35.99,31.1
41.2,-54.5,2.92,2.92,2.92,55,55,55.0,6.56,-0.72
41.4,-153.4,32.53,32.53,32.53,86,86,86.0,34.15,30.91
41.4,8.1,29.465,29.465,29.465,48,48,48.0,33.47,25.46
41.4,120.4,-14.515,-14.515,-14.515,33,33,33.0,-8.34,-20.69
41.5,94.9,26.615,26.615,26.615,45,45,45.0,28.73,24.5
41.6,-9.5,35.575,35.575,35.575,74,74,74.0,37.33,33.82
41.6,153.8,25.34,25.34,25.34,93,93,93.0,31.83,18.85
41.7,43.3,37.895,37.895,37.895,90,90,90.0,41.63,34.16
41.8,107.3,29.26,29.26,29.26,83,83,83.0,36.53,21.99
41.9,-161.6,13.745,13.745,13.745,34,34,34.0,18.19,9.3
41.9,-93.9,32.445,32.445,32.445,81,81,81.0,36.85,28.04
41.9,-84.3,4.21,4.21,4.21,35,35,35.0,6.82,1.6
42.1,-64.1,22.585,22.585,22.585,42,42,42.0,27.93,17.24
42.4,-62.8,-0.995,-0.995,-0.995,63,63,63.0,2.52,-4.51
42.4,71.3,-10.86,-10.86,-10.86,64,64,64.0,-8.02,-13.7
42.5,-63.6,19.065,19.065,19.065,84,84,84.0,23.21,14.92
42.5,153.8,35.725,35.725,35.725,55,55,55.0,41.26,30.19
42.6,-77.3,30.27,30.27,30.27,44,44,44.0,34.05,26.49
42.7,-112.1,18.31,18.31,18.31,25,25,25.0,20.31,16.31
42.7,-64.4,-3.06,-3.06,-3.06,34,34,34.0,-0.82,-5.3
42.8,-119.5,18.09,18.09,18.09,87,87,87.0,24.79,11.39
42.8,-14.0,23.725,23.725,23.725,30,30,30.0,30.2,17.25
42.9,-154.7,39.325,39.325,39.325,82,82,82.0,45.51,33.14
42.9,-145.4,12.87,12.87,12.87,17,17,17.0,18.3,7.44
43.0,171.8,-2.395,-2.395,-2.395,67,67,67.0,0.22,-5.01
43.2,-146.3,-14.685,-14.685,-14.685,51,51,51.0,-12.75,-16.62
43.3,-170.7,24.575,24.575,24.575,49,49,49.0,27.58,21.57
43.3,12.9,12.02,12.02,12.02,18,18,18.0,16.03,8.01
43.4,-84.7,-7.555,-7.555,-7.555,84,84,84.0,-2.57,-12.54
43.4,77.0,-9.515,-9.515,-9.515,17,17,17.0,-7.08,-11.95
43.4,102.3,39.88,39.88,39.88,71,71,71.0,44.02,35.74
43.5,79.9,6.145,6.145,6.145,39,39,39.0,10.34,1.95
43.5,132.7,-13.65,-13.65,-13.65,79,79,79.0,-7.37,-19.93
43.6,52.6,26.915,26.915,26.915,99,99,99.0,29.85,23.98
43.7,-133.7,34.595,34.595,34.595,22,22,22.0,38.56,30.63
43.7,-79.6,12.595,12.595,12.595,59,59,59.0,17.44,7.75
43.7,26.8,35.07,35.07,35.07,25,25,25.0,40.22,29.92
43.8,73.9,36.385000000000005,36.385000000000005,36.385000000000005,45,45,45.0,39.57,33.2
43.9,-82.0,-7.315,-7.315,-7.315,53,53,53.0,-2.97,-11.66
43.9,109.4,43.39,43.39,43.39,64,64,64.0,46.75,40.03
44.0,-49.9,0.4599999999999999,0.4599999999999999,0.4599999999999999,11,11,11.0,2.29,-1.37
44.1,156.8,-10.02,-10.02,-10.02,57,57,57.0,-5.64,-14.4
44.2,-55.1,-1.4299999999999995,-1.4299999999999995,-1.4299999999999995,24,24,24.0,3.95,-6.81
44.2,21.6,14.63,14.63,14.63,13,13,13.0,20.69,8.57
44.3,-107.5,18.58,18.58,18.58,84,84,84.0,22.89,14.27
44.4,-106.6,21.6,21.6,21.6,23,23,23.0,25.68,17.52
44.4,52.8,-6.02,-6.02,-6.02,89,89,89.0,-2.6,-9.44
44.4,87.4,34.885000000000005,34.885000000000005,34.885000000000005,68,68,68.0,37.52,32.25
44.5,51.3,2.4799999999999995,2.4799999999999995,2.4799999999999995,21,21,21.0,8.94,-3.98
44.5,135.9,-10.12,-10.12,-10.12,58,58,58.0,-7.15,-13.09
44.6,36.9,28.61,28.61,28.61,57,57,57.0,34.45,22.77
44.7,-178.3,8.765,8.765,8.765,94,94,94.0,11.46,6.07
44.9,-69.9,25.585,25.585,25.585,85,85,85.0,29.64,21.53
44.9,-67.0,2.4450000000000003,2.4450000000000003,2.4450000000000003,84,84,84.0,6.37,-1.48
44.9,-62.2,13.22,13.22,13.22,81,81,81.0,17.02,9.42
44.9,167.1,-8.765,-8.765,-8.765,11,11,11.0,-6.12,-11.41
45.0,-143.6,27.105,27.105,27.105,100,100,100.0,32.42,21.79
45.0,-22.1,14.45,14.45,14.45,79,79,79.0,17.38,11.52
45.1,120.3,6.385,6.385,6.385,75,75,75.0,11.56,1.21
45.1,163.4,21.255,21.255,21.255,30,30,30.0,26.56,15.95
45.3,114.6,11.135,11.135,11.135,53,53,53.0,15.34,6.93
45.5,-11.8,-2.675,-2.675,-2.675,30,30,30.0,0.98,-6.33
45.5,49.4,9.31,9.31,9.31,11,11,11.0,16.31,2.31
45.6,168.6,-10.475,-10.475,-10.475,51,51,51.0,-6.34,-14.61
45.7,-148.2,3.985,3.985,3.985,81,81,81.0,6.64,1.33
45.7,-82.3,-12.21,-12.21,-12.21,93,93,93.0,-9.99,-14.43
45.7,-19.1,24.23,24.23,24.23,68,68,68.0,29.94,18.52
45.9,108.2,5.745,5.745,5.745,17,17,17.0,10.41,1.08
46.0,-168.3,27.315,27.315,27.315,42,42,42.0,30.17,24.46
46.0,-137.2,26.65,26.65,26.65,31,31,31.0,32.16,21.14
46.0,-95.6,39.685,39.685,39.685,91,91,91.0,44.21,35.16
46.0,-42.0,25.785,25.785,25.785,37,37,37.0,28.53,23.04
46.0,158.3,5.904999999999999,5.904999999999999,5.904999999999999,78,78,78.0,8.62,3.19
46.1,1.3,0.1150000000000002,0.1150000000000002,0.1150000000000002,26,26,26.0,4.45,-4.22
46.3,-119.3,13.495,13.495,13.495,35,35,35.0,18.91,8.08
46.3,-25.7,42.625,42.625,42.625,68,68,68.0,47.6,37.65
46.3,76.5,27.67,27.67,27.67,92,92,92.0,29.1,26.24
46.3,135.8,42.24,42.24,42.24,75,75,75.0,44.09,40.39
46.4,-175.1,34.14,34.14,34.14,15,15,15.0,38.38,29.9
46.4,-132.7,34.105,34.105,34.105,43,43,43.0,37.33,30.88
46.4,-18.6,23.125,23.125,23.125,14,14,14.0,24.86,21.39
46.5,-115.5,1.865,1.865,1.865,49,49,49.0,9.25,-5.52
46.6,-82.1,-11.14,-11.14,-11.14,91,91,91.0,-5.21,-17.07
46.6,4.7,5.385,5.385,5.385,88,88,88.0,11.86,-1.09
46.8,-0.7,8.280000000000001,8.280000000000001,8.280000000000001,13,13,13.0,14.38,2.18
46.9,65.7,29.73,29.73,29.73,82,82,82.0,34.07,25.39
47.0,-142.7,-10.1,-10.1,-10.1,73,73,73.0,-8.09,-12.11
47.0,-132.7,39.370000000000005,39.370000000000005,39.370000000000005,52,52,52.0,43.6,35.14
47.0,27.4,37.14,37.14,37.14,94,94,94.0,40.92,33.36
47.1,-177.3,-3.06,-3.06,-3.06,25,25,25.0,1.95,-8.07
47.1,-28.5,-2.025,-2.025,-2.025,67,67,67.0,1.53,-5.58
47.2,42.3,16.509999999999998,16.509999999999998,16.509999999999998,90,90,90.0,22.58,10.44
47.2,132.0,-0.1899999999999999,-0.1899999999999999,-0.1899999999999999,20,20,20.0,2.85,-3.23
47.3,66.4,36.705,36.705,36.705,58,58,58.0,40.08,33.33
47.3,132.9,28.575000000000003,28.575000000000003,28.575000000000003,14,14,14.0,31.28,25.87
47.8,-51.3,24.935,24.935,24.935,95,95,95.0,31.68,18.19
48.0,-169.4,28.475,28.475,28.475,72,72,72.0,34.53,22.42
48.2,-36.9,8.035,8.035,8.035,50,50,50.0,11.4,4.67
48.3,67.5,34.025000000000006,34.025000000000006,34.025000000000006,99,99,99.0,39.09,28.96
48.4,-132.4,38.695,38.695,38.695,91,91,91.0,43.37,34.02
48.5,-146.2,-10.25,-10.25,-10.25,47,47,47.0,-4.87,-15.63
48.5,134.3,-6.1450000000000005,-6.1450000000000005,-6.1450000000000005,81,81,81.0,-3.41,-8.88
48.6,-121.9,41.205,41.205,41.205,11,11,11.0,43.93,38.48
48.6,-42.7,13.475,13.475,13.475,43,43,43.0,18.78,8.17
48.6,36.0,6.63,6.63,6.63,24,24,24.0,10.61,2.65
48.7,-103.8,6.959999999999999,6.959999999999999,6.959999999999999,79,79,79.0,9.61,4.31
48.8,-14.8,23.635,23.635,23.635,24,24,24.0,27.88,19.39
48.9,90.2,40.93,40.93,40.93,13,13,13.0,46.49,35.37
49.0,-129.4,4.114999999999999,4.114999999999999,4.114999999999999,64,64,64.0,8.7,-0.47
49.2,59.0,18.795,18.795,18.795,99,99,99.0,23.52,14.07
49.3,-146.2,-2.83,-2.83,-2.83,26,26,26.0,2.37,-8.03
49.3,-73.1,-0.165,-0.165,-0.165,12,12,12.0,3.3,-3.63
49.3,106.2,-6.08,-6.08,-6.08,96,96,96.0,-0.11,-12.05
49.4,-96.4,39.895,39.895,39.895,82,82,82.0,45.62,34.17
49.4,21.7,3.05,3.05,3.05,34,34,34.0,6.92,-0.82
49.5,92.6,43.04,43.04,43.04,69,69,69.0,48.28,37.8
49.6,-62.9,-4.845,-4.845,-4.845,27,27,27.0,-1.11,-8.58
49.8,-91.4,-12.125,-12.125,-12.125,83,83,83.0,-5.79,-18.46
49.8,-67.1,24.295,24.295,24.295,82,82,82.0,29.6,18.99
49.8,-49.8,18.19,18.19,18.19,53,53,53.0,23.53,12.85
49.9,-78.8,1.6299999999999994,1.6299999999999994,1.6299999999999994,74,74,74.0,8.95,-5.69
49.9,23.4,24.14,24.14,24.14,46,46,46.0,27.84,20.44
49.9,50.9,-15.895,-15.895,-15.895,50,50,50.0,-10.51,-21.28
50.0,-61.9,24.185,24.185,24.185,40,40,40.0,30.46,17.91
50.1,-56.3,26.31,26.31,26.31,68,68,68.0,32.63,19.99
50.1,179.1,-8.78,-8.78,-8.78,89,89,89.0,-3.46,-14.1
50.2,-151.6,8.91,8.91,8.91,86,86,86.0,12.31,5.51
50.3,10.4,-15.204999999999998,-15.204999999999998,-15.204999999999998,72,72,72.0,-13.1,-17.31
50.3,129.7,29.83,29.83,29.83,63,63,63.0,34.72,24.94
50.5,81.2,25.765,25.765,25.765,26,26,26.0,29.64,21.89
50.6,86.2,27.1,27.1,27.1,41,41,41.0,33.85,20.35
50.7,-175.8,41.53,41.53,41.53,83,83,83.0,47.62,35.44
50.7,127.1,3.835,3.835,3.835,18,18,18.0,6.07,1.6
51.0,92.4,28.13,28.13,28.13,50,50,50.0,29.68,26.58
51.3,-14.9,27.145,27.145,27.145,86,86,86.0,32.79,21.5
51.4,109.4,23.130000000000003,23.130000000000003,23.130000000000003,99,99,99.0,27.01,19.25
51.5,-91.1,21.745,21.745,21.745,91,91,91.0,29.29,14.2
51.6,-171.4,16.245,16.245,16.245,25,25,25.0,20.12,12.37
51.6,-4.2,25.98,25.98,25.98,97,97,97.0,31.93,20.03
52.0,124.8,36.75,36.75,36.75,23,23,23.0,40.34,33.16
52.2,-127.4,23.29,23.29,23.29,59,59,59.0,28.28,18.3
52.2,-58.6,8.105,8.105,8.105,16,16,16.0,12.39,3.82
52.4,-31.2,-6.46,-6.46,-6.46,30,30,30.0,-3.94,-8.98
52.4,42.0,36.715,36.715,36.715,85,85,85.0,37.97,35.46
52.4,144.6,0.8999999999999999,0.8999999999999999,0.8999999999999999,18,18,18.0,6.28,-4.48
52.6,21.9,-5.065,-5.065,-5.065,34,34,34.0,-0.81,-9.32
52.6,67.0,22.275,22.275,22.275,56,56,56.0,28.66,15.89
52.7,162.4,17.475,17.475,17.475,13,13,13.0,22.26,12.69
53.1,92.5,4.415,4.415,4.415,52,52,52.0,8.65,0.18
53.2,-135.7,27.160000000000004,27.160000000000004,27.160000000000004,97,97,97.0,32.59,21.73
53.4,-138.2,1.87,1.87,1.87,40,40,40.0,7.24,-3.5
53.6,70.8,-2.235,-2.235,-2.235,50,50,50.0,-1.01,-3.46
53.8,-50.1,-6.84,-6.84,-6.84,21,21,21.0,0.22,-13.9
53.9,-136.7,28.71,28.71,28.71,90,90,90.0,33.53,23.89
54.0,-154.3,43.33,43.33,43.33,44,44,44.0,46.92,39.74
54.0,170.0,24.26,24.26,24.26,32,32,32.0,29.1,19.42
54.1,-114.4,18.475,18.475,18.475,27,27,27.0,23.7,13.25
54.1,-67.4,15.785,15.785,15.785,85,85,85.0,20.82,10.75
54.1,-44.2,-12.01,-12.01,-12.01,97,97,97.0,-5.73,-18.29
54.2,150.0,5.23,5.23,5.23,52,52,52.0,11.4,-0.94
54.4,101.3,22.305,22.305,22.305,55,55,55.0,27.29,17.32
54.5,-13.6,32.835,32.835,32.835,88,88,88.0,36.79,28.88
54.6,20.2,14.765,14.765,14.765,57,57,57.0,18.53,11.0
54.7,97.9,14.025,14.025,14.025,77,77,77.0,18.53,9.52
54.9,-145.6,37.99,37.99,37.99,92,92,92.0,41.31,34.67
54.9,4.1,-5.385,-5.385,-5.385,87,87,87.0,-0.28,-10.49
55.0,15.1,25.47,25.47,25.47,37,37,37.0,29.5,21.44
55.0,86.5,6.095,6.095,6.095,47,47,47.0,12.25,-0.06
55.0,179.9,20.595,20.595,20.595,30,30,30.0,28.08,13.11
55.1,-79.4,9.31,9.31,9.31,85,85,85.0,12.64,5.98
55.2,-33.2,18.12,18.12,18.12,50,50,50.0,21.78,14.46
55.2,-30.1,34.805,34.805,34.805,68,68,68.0,38.3,31.31
55.2,5.0,2.665,2.665,2.665,11,11,11.0,6.26,-0.93
55.2,20.6,-7.199999999999999,-7.199999999999999,-7.199999999999999,100,100,100.0,-2.61,-11.79
55.3,12.4,37.905,37.905,37.905,43,43,43.0,43.17,32.64
55.4,-165.8,-11.935,-11.935,-11.935,63,63,63.0,-8.77,-15.1
55.5,144.7,-2.89,-2.89,-2.89,36,36,36.0,0.35,-6.13
55.7,-158.1,29.895000000000003,29.895000000000003,29.895000000000003,12,12,12.0,35.77,24.02
55.7,-129.1,1.38,1.38,1.38,49,49,49.0,3.43,-0.67
55.8,-43.2,32.765,32.765,32.765,75,75,75.0,37.9,27.63
55.8,95.2,-4.635,-4.635,-4.635,27,27,27.0,1.3,-10.57
55.8,109.0,36.405,36.405,36.405,14,14,14.0,41.02,31.79
55.9,-10.7,28.835,28.835,28.835,10,10,10.0,31.46,26.21
56.0,-146.4,-8.93,-8.93,-8.93,22,22,22.0,-3.91,-13.95
56.0,-143.6,-6.175,-6.175,-6.175,97,97,97.0,-0.44,-11.91
56.0,10.3,23.945,23.945,23.945,45,45,45.0,30.53,17.36
56.0,95.0,-0.7850000000000001,-0.7850000000000001,-0.7850000000000001,20,20,20.0,4.46,-6.03
56.1,-67.5,-1.28,-1.28,-1.28,97,97,97.0,1.25,-3.81
56.1,-27.4,32.025,32.025,32.025,22,22,22.0,37.41,26.64
56.2,-35.4,6.935,6.935,6.935,25,25,25.0,11.03,2.84
56.3,-79.0,22.665,22.665,22.665,91,91,91.0,28.97,16.36
56.3,23.4,10.805,10.805,10.805,45,45,45.0,15.08,6.53
56.3,63.9,-2.1100000000000003,-2.1100000000000003,-2.1100000000000003,44,44,44.0,2.77,-6.99
56.4,29.0,42.61,42.61,42.61,49,49,49.0,48.38,36.84
56.5,-13.6,-9.015,-9.015,-9.015,25,25,25.0,-6.74,-11.29
56.5,-2.2,13.255,13.255,13.255,23,23,23.0,19.78,6.73
56.5,60.4,25.76,25.76,25.76,91,91,91.0,27.92,23.6
56.6,55.8,25.125,25.125,25.125,43,43,43.0,31.08,19.17
56.8,124.8,18.69,18.69,18.69,89,89,89.0,23.2,14.18
56.8,131.9,35.364999999999995,35.364999999999995,35.364999999999995,95,95,95.0,40.91,29.82
56.9,37.6,19.075,19.075,19.075,36,36,36.0,23.27,14.88
57.0,16.5,10.065,10.065,10.065,46,46,46.0,16.59,3.54
57.0,29.0,1.97,1.97,1.97,35,35,35.0,6.61,-2.67
57.1,65.9,23.575,23.575,23.575,20,20,20.0,27.43,19.72
57.3,-178.9,-12.025,-12.025,-12.025,47,47,47.0,-7.12,-16.93
57.3,-133.0,-7.865,-7.865,-7.865,100,100,100.0,-4.32,-11.41
57.4,-114.0,18.185,18.185,18.185,89,89,89.0,22.77,13.6
57.6,-58.6,19.235,19.235,19.235,63,63,63.0,25.71,12.76
57.9,29.2,22.835,22.835,22.835,74,74,74.0,27.86,17.81
58.2,-90.6,6.74,6.74,6.74,99,99,99.0,13.48,-0.0
58.3,-129.4,9.37,9.37,9.37,15,15,15.0,15.66,3.08
58.4,-105.2,36.335,36.335,36.335,98,98,98.0,39.22,33.45
58.5,-66.6,32.255,32.255,32.255,82,82,82.0,34.89,29.62
58.5,-25.2,16.244999999999997,16.244999999999997,16.244999999999997,19,19,19.0,17.83,14.66
58.5,15.5,14.485,14.485,14.485,89,89,89.0,18.65,10.32
58.7,163.6,37.315,37.315,37.315,75,75,75.0,43.08,31.55
58.8,-43.4,35.705,35.705,35.705,44,44,44.0,41.06,30.35
58.9,10.6,-2.35,-2.35,-2.35,64,64,64.0,4.29,-8.99
58.9,103.6,-12.285,-12.285,-12.285,38,38,38.0,-7.16,-17.41
59.0,-97.7,37.9,37.9,37.9,96,96,96.0,43.5,32.3
59.1,-152.4,31.885,31.885,31.885,61,61,61.0,38.11,25.66
59.1,-82.2,-1.665,-1.665,-1.665,58,58,58.0,4.35,-7.68
59.2,-176.6,11.69,11.69,11.69,18,18,18.0,15.44,7.94
59.2,-32.0,39.035,39.035,39.035,37,37,37.0,41.82,36.25
59.2,128.1,30.4,30.4,30.4,80,80,80.0,34.75,26.05
59.2,157.0,30.67,30.67,30.67,56,56,56.0,36.23,25.11
59.3,-108.1,25.405,25.405,25.405,86,86,86.0,28.07,22.74
59.3,-12.7,31.97,31.97,31.97,28,28,28.0,38.75,25.19
59.4,-161.9,11.285,11.285,11.285,99,99,99.0,16.95,5.62
59.4,-122.0,-9.2,-9.2,-9.2,25,25,25.0,-6.43,-11.97
59.4,-75.4,23.41,23.41,23.41,39,39,39.0,28.94,17.88
59.5,176.0,-7.575,-7.575,-7.575,54,54,54.0,-5.65,-9.5
59.7,175.6,-9.755,-9.755,-9.755,96,96,96.0,-6.74,-12.77
59.8,-59.6,41.1,41.1,41.1,96,96,96.0,45.35,36.85
59.8,98.7,27.41,27.41,27.41,98,98,98.0,33.64,21.18
59.9,-29.8,-2.99,-2.99,-2.99,49,49,49.0,0.46,-6.44
60.1,160.7,35.525000000000006,35.525000000000006,35.525000000000006,97,97,97.0,42.13,28.92
60.3,-85.5,18.325000000000003,18.325000000000003,18.325000000000003,16,16,16.0,19.6,17.05
60.4,29.1,34.335,34.335,34.335,97,97,97.0,40.64,28.03
60.4,90.6,17.765,17.765,17.765,81,81,81.0,20.01,15.52
60.4,153.7,-11.34,-11.34,-11.34,66,66,66.0,-7.53,-15.15
60.6,-98.4,12.935,12.935,12.935,69,69,69.0,19.65,6.22
60.6,-30.6,-14.065,-14.065,-14.065,24,24,24.0,-9.35,-18.78
60.6,126.1,9.485,9.485,9.485,48,48,48.0,12.52,6.45
60.7,-108.0,31.445,31.445,31.445,18,18,18.0,34.95,27.94
60.7,0.8,37.79,37.79,37.79,56,56,56.0,44.53,31.05
60.8,-118.2,6.529999999999999,6.529999999999999,6.529999999999999,15,15,15.0,10.2,2.86
60.8,-31.4,-5.5,-5.5,-5.5,11,11,11.0,-0.84,-10.16
61.0,-3.4,13.865,13.865,13.865,67,67,67.0,16.71,11.02
61.1,-29.2,34.05,34.05,34.05,40,40,40.0,40.06,28.04
61.1,20.6,-9.57,-9.57,-9.57,15,15,15.0,-7.0,-12.14
61.1,168.2,25.17,25.17,25.17,60,60,60.0,31.67,18.67
61.2,-133.3,19.11,19.11,19.11,61,61,61.0,21.53,16.69
61.2,-75.1,20.200000000000003,20.200000000000003,20.200000000000003,69,69,69.0,23.78,16.62
61.2,-14.4,17.759999999999998,17.759999999999998,17.759999999999998,40,40,40.0,22.38,13.14
61.2,53.3,27.145,27.145,27.145,12,12,12.0,30.81,23.48
61.4,61.9,1.0,1.0,1.0,67,67,67.0,5.42,-3.42
61.4,107.4,5.26,5.26,5.26,24,24,24.0,9.18,1.34
61.4,123.4,21.74,21.74,21.74,44,44,44.0,27.76,15.72
61.7,-75.0,9.59,9.59,9.59,56,56,56.0,13.9,5.28
61.7,-7.3,26.77,26.77,26.77,82,82,82.0,31.29,22.25
61.8,91.9,4.85,4.85,4.85,70,70,70.0,10.99,-1.29
61.9,-142.1,-13.93,-13.93,-13.93,74,74,74.0,-11.03,-16.83
62.0,19.2,-4.765000000000001,-4.765000000000001,-4.765000000000001,35,35,35.0,-2.04,-7.49
62.1,-23.5,12.725,12.725,12.725,28,28,28.0,16.88,8.57
62.2,-164.6,20.11,20.11,20.11,49,49,49.0,24.62,15.6
62.2,-77.1,38.72,38.72,38.72,36,36,36.0,45.39,32.05
62.2,-15.7,-12.84,-12.84,-12.84,26,26,26.0,-9.02,-16.66
62.3,-170.5,-0.6149999999999998,-0.6149999999999998,-0.6149999999999998,38,38,38.0,4.11,-5.34
62.4,100.0,13.265,13.265,13.265,76,76,76.0,18.78,7.75
62.6,-15.8,-2.845,-2.845,-2.845,78,78,78.0,-0.05,-5.64
62.7,-44.5,-13.085,-13.085,-13.085,74,74,74.0,-8.31,-17.86
62.8,-45.7,40.33,40.33,40.33,59,59,59.0,43.13,37.53
62.9,55.3,-0.5,-0.5,-0.5,89,89,89.0,4.99,-5.99
62.9,111.6,-3.35,-3.35,-3.35,83,83,83.0,1.79,-8.49
63.0,-167.3,-4.815,-4.815,-4.815,99,99,99.0,-0.39,-9.24
63.0,-64.9,-4.035,-4.035,-4.035,19,19,19.0,-0.63,-7.44
63.0,-14.7,15.990000000000002,15.990000000000002,15.990000000000002,32,32,32.0,22.67,9.31
63.1,-80.4,27.58,27.58,27.58,89,89,89.0,31.05,24.11
63.1,44.5,33.345,33.345,33.345,62,62,62.0,36.6,30.09
63.1,52.1,-1.6350000000000002,-1.6350000000000002,-1.6350000000000002,50,50,50.0,5.21,-8.48
63.2,-153.6,4.0,4.0,4.0,92,92,92.0,7.97,0.03
63.2,93.4,-10.739999999999998,-10.739999999999998,-10.739999999999998,42,42,42.0,-5.33,-16.15
63.2,117.2,-3.095,-3.095,-3.095,29,29,29.0,2.2,-8.39
63.3,-142.3,-3.74,-3.74,-3.74,79,79,79.0,2.11,-9.59
63.4,66.3,17.93,17.93,17.93,28,28,28.0,20.72,15.14
63.5,80.2,-2.295,-2.295,-2.295,90,90,90.0,3.16,-7.75
63.7,-107.5,18.865,18.865,18.865,65,65,65.0,23.06,14.67
63.7,162.3,15.385000000000002,15.385000000000002,15.385000000000002,95,95,95.0,20.78,9.99
63.8,-20.1,23.39,23.39,23.39,27,27,27.0,29.98,16.8
63.9,158.4,1.8700000000000008,1.8700000000000008,1.8700000000000008,67,67,67.0,8.55,-4.81
64.0,-29.6,-6.255,-6.255,-6.255,36,36,36.0,-3.39,-9.12
64.1,42.2,-11.865,-11.865,-11.865,21,21,21.0,-9.72,-14.01
64.1,56.4,22.005000000000003,22.005000000000003,22.005000000000003,33,33,33.0,25.8,18.21
64.3,-70.2,22.925,22.925,22.925,74,74,74.0,25.31,20.54
64.4,-134.5,34.02,34.02,34.02,77,77,77.0,37.81,30.23
64.4,11.2,-10.595,-10.595,-10.595,27,27,27.0,-6.77,-14.42
64.5,-55.8,42.455,42.455,42.455,76,76,76.0,46.03,38.88
64.6,-110.8,29.270000000000003,29.270000000000003,29.270000000000003,96,96,96.0,34.74,23.8
64.6,20.4,-7.545,-7.545,-7.545,77,77,77.0,-2.63,-12.46
64.7,28.2,12.739999999999998,12.739999999999998,12.739999999999998,22,22,22.0,15.87,9.61
64.9,94.6,31.125,31.125,31.125,24,24,24.0,36.17,26.08
65.1,25.1,-1.145,-1.145,-1.145,18,18,18.0,5.07,-7.36
65.1,105.9,-0.2549999999999999,-0.2549999999999999,-0.2549999999999999,34,34,34.0,6.86,-7.37
65.4,-148.0,16.295,16.295,16.295,34,34,34.0,18.29,14.3
